nActionDay,nTime,nPrice,nVolume
20200226,100525600,4654900,100
20200226,100527820,4651000,100
20200226,100531410,4651000,100
20200226,100531420,4654900,100
20200226,100531830,4654900,100
20200226,100531830,4651000,100
20200226,100531830,4650100,100
20200226,100531830,4650000,400
20200226,100532350,4655000,100
20200226,100532490,4654800,100
20200226,100533860,4650000,200
20200226,100533870,4650000,100
20200226,100533870,4650000,7
20200226,100533870,4650000,93
20200226,100533890,4650000,7
20200226,100533890,4650000,100
20200226,100533890,4650000,93
20200226,100535250,4656800,100
20200226,100537200,4656700,100
20200226,100537200,4656800,100
20200226,100540840,4655000,100
20200226,100540840,4656800,200
20200226,100542620,4655000,100
20200226,100543530,4656000,100
20200226,100545670,4657000,100
20200226,100545700,4655000,100
20200226,100546250,4657000,100
20200226,100546640,4657000,100
20200226,100551620,4657700,100
20200226,100552250,4657100,100
20200226,100553890,4657000,100
20200226,100554690,4656900,100
20200226,100554710,4656900,100
20200226,100557690,4656900,500
20200226,100557800,4656900,100
20200226,100557950,4656900,200
20200226,100559870,4656900,100
20200226,100559960,4656800,100
20200226,100600090,4654900,100
20200226,100603720,4650000,7
20200226,100603720,4650000,100
20200226,100603720,4650000,93
20200226,100603740,4650000,100
20200226,100605430,4656700,100
20200226,100605430,4656900,100
20200226,100605560,4650000,7
20200226,100605560,4650000,93
20200226,100605620,4656700,100
20200226,100605670,4650000,7
20200226,100606190,4646000,100
20200226,100606190,4645000,100
20200226,100606190,4643800,100
20200226,100606190,4641100,100
20200226,100607150,4645900,100
20200226,100609140,4646000,100
20200226,100610910,4641000,100
20200226,100610940,4641000,100
20200226,100611950,4641000,100
20200226,100613270,4640100,100
20200226,100613850,4640000,100
20200226,100615520,4640000,100
20200226,100615640,4640000,100
20200226,100615640,4640000,100
20200226,100615640,4640000,100
20200226,100615660,4640000,100
20200226,100616800,4645900,100
20200226,100617370,4645900,100
20200226,100617860,4645900,100
20200226,100617860,4645900,100
20200226,100617860,4645900,100
20200226,100617910,4635000,100
20200226,100620580,4635000,100
20200226,100620580,4640000,200
20200226,100620690,4645700,100
20200226,100621160,4645700,100
20200226,100621170,4645700,100
20200226,100621170,4645700,100
20200226,100621170,4645700,100
20200226,100621170,4645700,100
20200226,100621970,4645700,100
20200226,100622340,4635000,200
20200226,100625990,4635000,100
20200226,100626140,4645700,200
20200226,100628870,4645700,100
20200226,100630280,4635000,100
20200226,100631240,4645700,100
20200226,100632470,4644300,100
20200226,100635590,4645700,100
20200226,100635610,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100636950,4645700,100
20200226,100638280,4638100,400
20200226,100638280,4638000,100
20200226,100638280,4638000,100
20200226,100640380,4636000,100
20200226,100642640,4636000,100
20200226,100642640,4635200,100
20200226,100643230,4635000,100
20200226,100644910,4649700,100
20200226,100645810,4649600,100
20200226,100646150,4649600,100
20200226,100648430,4636500,100
20200226,100648520,4637900,100
20200226,100649160,4637900,100
20200226,100649590,4637900,100
20200226,100653020,4649400,100
20200226,100653020,4649500,200
20200226,100657300,4649000,100
20200226,100659320,4638800,200
20200226,100700770,4648900,100
20200226,100700770,4649000,100
20200226,100701270,4649000,100
20200226,100703770,4649000,100
20200226,100705790,4649400,100
20200226,100706050,4649000,100
20200226,100706050,4649000,200
20200226,100706050,4649000,100
20200226,100706050,4648900,100
20200226,100706430,4648900,100
20200226,100706470,4638500,100
20200226,100708870,4648900,100
20200226,100711480,4648900,100
20200226,100712650,4648900,100
20200226,100712650,4648900,100
20200226,100713800,4648900,100
20200226,100713800,4638500,100
20200226,100713800,4638500,100
20200226,100713800,4638300,100
20200226,100714260,4638000,100
20200226,100717070,4649400,100
20200226,100718680,4648900,100
20200226,100721640,4648900,100
20200226,100721640,4648900,100
20200226,100724290,4648900,100
20200226,100724830,4648900,300
20200226,100725450,4638900,100
20200226,100725510,4648900,100
20200226,100726530,4648900,100
20200226,100729510,4649000,500
20200226,100729510,4649000,200
20200226,100730600,4649300,100
20200226,100730610,4649400,100
20200226,100730610,4649900,200
20200226,100730610,4650000,100
20200226,100730610,4650000,200
20200226,100730670,4649300,100
20200226,100736490,4649300,100
20200226,100736700,4653400,100
20200226,100741450,4653400,100
20200226,100741460,4653400,200
20200226,100741460,4653400,100
20200226,100743970,4649600,100
20200226,100746470,4654700,100
20200226,100749520,4649700,100
20200226,100756780,4653400,100
20200226,100756780,4649900,100
20200226,100756890,4654700,200
20200226,100758250,4649900,100
20200226,100800910,4654800,100
20200226,100801750,4654800,100
20200226,100803750,4654900,100
20200226,100804250,4654800,100
20200226,100804250,4654700,100
20200226,100805530,4654900,100
20200226,100805990,4654900,100
20200226,100807180,4654900,200
20200226,100807180,4655000,100
20200226,100807210,4654800,100
20200226,100809660,4656900,100
20200226,100811680,4656900,100
20200226,100813920,4656900,100
20200226,100816900,4659000,200
20200226,100817050,4655000,100
20200226,100817180,4654900,100
20200226,100817800,4654800,100
20200226,100817930,4654800,100
20200226,100824920,4654900,100
20200226,100825570,4654800,100
20200226,100827220,4655000,200
20200226,100827650,4655000,200
20200226,100830410,4655000,200
20200226,100831000,4655000,100
20200226,100831160,4655000,1900
20200226,100832620,4655000,600
20200226,100834580,4655000,100
20200226,100835610,4655000,100
20200226,100837900,4655000,100
20200226,100837900,4655000,200
20200226,100837900,4655000,100
20200226,100837900,4654900,600
20200226,100838870,4654900,100
20200226,100843800,4655000,100
20200226,100846990,4658000,100
20200226,100847090,4655000,100
20200226,100847090,4654800,200
20200226,100847090,4654800,100
20200226,100847090,4654800,100
20200226,100847090,4654800,100
20200226,100848580,4654800,100
20200226,100854950,4654800,100
20200226,100857500,4654800,100
20200226,100857660,4650100,100
20200226,100857660,4650100,100
20200226,100857660,4650100,100
20200226,100859440,4654800,100
20200226,100900430,4650100,100
20200226,100900430,4650100,100
20200226,100901950,4654800,1700
20200226,100905980,4654800,200
20200226,100906210,4654800,100
20200226,100907450,4650000,100
20200226,100907510,4658800,100
20200226,100909320,4658800,100
20200226,100912160,4654800,100
20200226,100912560,4658700,100
20200226,100913660,4654800,100
20200226,100913660,4654800,100
20200226,100916230,4658700,100
20200226,100916680,4658800,200
20200226,100918960,4659000,100
20200226,100920770,4658600,100
20200226,100925390,4658800,100
20200226,100925390,4658800,300
20200226,100925390,4658800,400
20200226,100925390,4658800,600
20200226,100925390,4659000,100
20200226,100927130,4659000,100
20200226,100927620,4659800,100
20200226,100927650,4659800,100
20200226,100930150,4659100,100
20200226,100930640,4659800,100
20200226,100933660,4659800,100
20200226,100936110,4659900,100
20200226,100936470,4659900,100
20200226,100936470,4659900,100
20200226,100936870,4660000,100
20200226,100936870,4660000,100
20200226,100936870,4660000,100
20200226,100936870,4660000,100
20200226,100936870,4660000,100
20200226,100936880,4660000,300
20200226,100936880,4660000,100
20200226,100938200,4660600,100
20200226,100939660,4668900,100
20200226,100939690,4668900,200
20200226,100942230,4660600,100
20200226,100942380,4660600,100
20200226,100942390,4660600,100
20200226,100942630,4660600,300
20200226,100942630,4668900,200
20200226,100942630,4668900,100
20200226,100944050,4668900,100
20200226,100946170,4668900,100
20200226,100946190,4668900,100
20200226,100946250,4668900,100
20200226,100946260,4668900,100
20200226,100947290,4668900,100
20200226,100948080,4668900,100
20200226,100948190,4668900,100
20200226,100951200,4670000,100
20200226,100951200,4670000,100
20200226,100951200,4670000,100
20200226,100951200,4670000,500
20200226,100951200,4670000,100
20200226,100951200,4670000,200
20200226,100953020,4669900,100
20200226,100955220,4670000,100
20200226,100956570,4670000,100
20200226,100957470,4670000,100
20200226,100958370,4673000,100
20200226,101000060,4672900,200
20200226,101000420,4670000,100
20200226,101000420,4670000,100
20200226,101000960,4674600,100
20200226,101000960,4674900,200
20200226,101000960,4675000,200
20200226,101002850,4670000,100
20200226,101003070,4673000,100
20200226,101003910,4670000,100
20200226,101005910,4670000,100
20200226,101005910,4670000,100
20200226,101008490,4673000,100
20200226,101009190,4673900,100
20200226,101009770,4673900,100
20200226,101010010,4674900,100
20200226,101010810,4674900,100
20200226,101011370,4673500,100
20200226,101012600,4670000,100
20200226,101012600,4670000,100
20200226,101012600,4670000,100
20200226,101012600,4670000,100
20200226,101013940,4673500,100
20200226,101016400,4674500,100
20200226,101016880,4673900,200
20200226,101017020,4675000,1300
20200226,101018120,4675000,200
20200226,101018320,4675100,100
20200226,101018560,4675000,100
20200226,101021240,4675000,100
20200226,101024510,4675000,2400
20200226,101029310,4675200,100
20200226,101029340,4675000,100
20200226,101029830,4675000,800
20200226,101029830,4675000,100
20200226,101029830,4675000,100
20200226,101029830,4675000,200
20200226,101030030,4675000,100
20200226,101030690,4673900,100
20200226,101031710,4673900,100
20200226,101033640,4673700,100
20200226,101033640,4673700,100
20200226,101033640,4675000,900
20200226,101033640,4675000,100
20200226,101033640,4675000,100
20200226,101033640,4675000,100
20200226,101033640,4675000,100
20200226,101033650,4675000,100
20200226,101035240,4675000,100
20200226,101036650,4675000,100
20200226,101036650,4675000,100
20200226,101036660,4675000,100
20200226,101036680,4675000,200
20200226,101036690,4675000,200
20200226,101039450,4675000,100
20200226,101040590,4675000,200
20200226,101041240,4675000,200
20200226,101041740,4675000,100
20200226,101043330,4675000,100
20200226,101044500,4675200,600
20200226,101044560,4675200,100
20200226,101045090,4675000,200
20200226,101045250,4675000,500
20200226,101045330,4675200,100
20200226,101045760,4675200,100
20200226,101046260,4675200,200
20200226,101055800,4675200,100
20200226,101055800,4675200,100
20200226,101056670,4675200,100
20200226,101100940,4675000,100
20200226,101100980,4675000,200
20200226,101101890,4675000,200
20200226,101101890,4675000,100
20200226,101101890,4675000,200
20200226,101101900,4675000,100
20200226,101101900,4675000,100
20200226,101101900,4675000,100
20200226,101102270,4675000,100
20200226,101105100,4675100,100
20200226,101108790,4670000,100
20200226,101108790,4670000,100
20200226,101109670,4670000,100
20200226,101110150,4674900,100
20200226,101110310,4675200,100
20200226,101110320,4675200,200
20200226,101111300,4675000,100
20200226,101111790,4674900,100
20200226,101112830,4670100,100
20200226,101113210,4670100,100
20200226,101115390,4670000,100
20200226,101115390,4668900,100
20200226,101115400,4675000,100
20200226,101118200,4670100,100
20200226,101119710,4670000,100
20200226,101119710,4674700,100
20200226,101119890,4674700,100
20200226,101119890,4674700,100
20200226,101121740,4670100,100
20200226,101123600,4670100,100
20200226,101123860,4670100,100
20200226,101125300,4673800,100
20200226,101125840,4670200,100
20200226,101126530,4670200,100
20200226,101128260,4668900,100
20200226,101128270,4668900,100
20200226,101128270,4668900,100
20200226,101128270,4668900,100
20200226,101128270,4668900,100
20200226,101129090,4670000,100
20200226,101129710,4670000,100
20200226,101131240,4662000,100
20200226,101131240,4662000,100
20200226,101131240,4660600,100
20200226,101133150,4662000,100
20200226,101134160,4660600,100
20200226,101134430,4660100,100
20200226,101135310,4662100,100
20200226,101136530,4660100,200
20200226,101138250,4670000,200
20200226,101138250,4670000,200
20200226,101138250,4670000,300
20200226,101138250,4670000,100
20200226,101138250,4670100,200
20200226,101138250,4674500,200
20200226,101138260,4674400,200
20200226,101138260,4674500,300
20200226,101138260,4674500,100
20200226,101138260,4674800,100
20200226,101138270,4674800,100
20200226,101141220,4660600,100
20200226,101143350,4660600,100
20200226,101145040,4660600,100
20200226,101146590,4660600,100
20200226,101148180,4674000,100
20200226,101148960,4674000,100
20200226,101148960,4674300,100
20200226,101150080,4660600,200
20200226,101150080,4660600,100
20200226,101150850,4674000,600
20200226,101152310,4670000,100
20200226,101156880,4661100,100
20200226,101158180,4661100,100
20200226,101158410,4661000,300
20200226,101159060,4661100,100
20200226,101159720,4661200,200
20200226,101206540,4662000,100
20200226,101209680,4673500,100
20200226,101210530,4662100,500
20200226,101210530,4662000,200
20200226,101210530,4662000,100
20200226,101212200,4673000,100
20200226,101223610,4663300,100
20200226,101223610,4663200,100
20200226,101223620,4663200,700
20200226,101224060,4671600,100
20200226,101224060,4673000,100
20200226,101225200,4673000,200
20200226,101225200,4673500,100
20200226,101227120,4672800,100
20200226,101227140,4670000,100
20200226,101232370,4673500,600
20200226,101234530,4668400,100
20200226,101234710,4673700,100
20200226,101237880,4673000,100
20200226,101237880,4671600,100
20200226,101237880,4663600,200
20200226,101237880,4663500,100
20200226,101237880,4663300,100
20200226,101237880,4663300,100
20200226,101237880,4663300,100
20200226,101237880,4663200,100
20200226,101237880,4663100,100
20200226,101237880,4661800,100
20200226,101237880,4661000,100
20200226,101237880,4660800,100
20200226,101237880,4660300,200
20200226,101237880,4660100,300
20200226,101237880,4660100,100
20200226,101237880,4660100,100
20200226,101237880,4660100,100
20200226,101237880,4660000,1000
20200226,101237880,4660000,1900
20200226,101238910,4671500,100
20200226,101241710,4663400,100
20200226,101242870,4673700,200
20200226,101244820,4671000,100
20200226,101248430,4673500,100
20200226,101249940,4673600,100
20200226,101251530,4673500,100
20200226,101251540,4673500,100
20200226,101253430,4673700,100
20200226,101255490,4673500,100
20200226,101256870,4673700,100
20200226,101256870,4673700,100
20200226,101257750,4673500,100
20200226,101257790,4673500,400
20200226,101257970,4673500,100
20200226,101300160,4673000,100
20200226,101301510,4673700,100
20200226,101303820,4673500,100
