trading_day,time,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200226,93742000,4650100.0,4650200.0,4657900.0,4660000.0,4660500.0,200,3100,100,300,300,4646700.0,4642800.0,4642500.0,4642200.0,4642100.0,200,300,100,1200,600
20200226,93745000,4650200.0,4657900.0,4660000.0,4660500.0,4668700.0,3100,100,300,300,100,4650100.0,4645600.0,4643000.0,4642800.0,4642600.0,600,100,100,300,500
20200226,93748000,4650200.0,4657900.0,4660000.0,4660500.0,4668700.0,3100,100,300,300,100,4650100.0,4645600.0,4645300.0,4645000.0,4643000.0,300,100,200,100,100
20200226,93751000,4650000.0,4650200.0,4657900.0,4659900.0,4660000.0,100,3100,100,100,300,4642800.0,4642600.0,4642500.0,4642200.0,4642100.0,200,500,100,1200,600
20200226,93754000,4646700.0,4650100.0,4650200.0,4657900.0,4659900.0,400,100,3100,100,100,4642800.0,4642600.0,4642500.0,4642200.0,4642100.0,100,400,100,1200,600
20200226,93757000,4650000.0,4650200.0,4657900.0,4659900.0,4660000.0,100,3100,100,100,300,4642600.0,4642500.0,4642300.0,4642200.0,4642100.0,300,100,100,1200,600
20200226,93800000,4650200.0,4657900.0,4659900.0,4660000.0,4660500.0,2600,100,100,300,300,4650000.0,4643000.0,4642600.0,4642500.0,4642300.0,100,200,400,100,100
20200226,93803000,4657900.0,4659900.0,4660000.0,4660500.0,4668700.0,100,100,300,300,100,4650000.0,4643100.0,4642800.0,4642600.0,4642500.0,100,200,200,1600,100
20200226,93806000,4657800.0,4657900.0,4659900.0,4660000.0,4660500.0,200,200,100,300,300,4650200.0,4650000.0,4646700.0,4643100.0,4643000.0,1200,300,100,200,100
20200226,93809000,4657800.0,4657900.0,4658700.0,4659900.0,4660000.0,200,200,100,100,300,4650300.0,4650200.0,4650000.0,4646700.0,4643100.0,100,1100,300,100,200
20200226,93812000,4657300.0,4657800.0,4657900.0,4658700.0,4659900.0,500,300,200,100,100,4650300.0,4650200.0,4650000.0,4646700.0,4643200.0,200,500,300,100,100
20200226,93815000,4657300.0,4657800.0,4657900.0,4658700.0,4659900.0,400,300,200,100,100,4650300.0,4650200.0,4650000.0,4646700.0,4644500.0,300,500,300,100,100
20200226,93818000,4657800.0,4657900.0,4658700.0,4659900.0,4660000.0,300,200,100,100,300,4657300.0,4650200.0,4650000.0,4646700.0,4644500.0,275,200,300,100,100
20200226,93821000,4657000.0,4657700.0,4657800.0,4657900.0,4658700.0,300,100,100,100,100,4651800.0,4650200.0,4650000.0,4644500.0,4643200.0,100,975,200,100,100
20200226,93824000,4657800.0,4657900.0,4658700.0,4659800.0,4659900.0,100,100,100,200,100,4650200.0,4650000.0,4646700.0,4644500.0,4643200.0,975,200,100,100,100
20200226,93827000,4650300.0,4657900.0,4658500.0,4658700.0,4659800.0,1000,100,100,100,200,4650200.0,4646700.0,4644500.0,4643200.0,4643100.0,1175,100,100,100,200
20200226,93830000,4650300.0,4658500.0,4658700.0,4659800.0,4659900.0,900,100,100,200,100,4650200.0,4646700.0,4644500.0,4643200.0,4643100.0,1075,100,100,100,200
20200226,93833000,4650300.0,4658500.0,4658700.0,4659800.0,4659900.0,600,100,100,200,100,4650000.0,4646700.0,4644500.0,4643200.0,4643100.0,275,100,100,100,200
20200226,93836000,4657300.0,4658500.0,4658700.0,4659800.0,4659900.0,100,100,100,200,100,4650000.0,4648000.0,4646700.0,4644500.0,4643200.0,375,300,100,100,100
20200226,93839000,4657300.0,4658500.0,4658700.0,4659800.0,4659900.0,200,100,100,200,100,4650300.0,4650000.0,4648000.0,4646700.0,4644500.0,800,5675,300,100,100
20200226,93842000,4657300.0,4658700.0,4659800.0,4659900.0,4660000.0,200,100,200,100,200,4650300.0,4650200.0,4650000.0,4648000.0,4646700.0,400,100,5675,300,100
20200226,93845000,4657300.0,4658700.0,4659800.0,4659900.0,4660000.0,200,100,200,100,200,4650300.0,4650200.0,4650000.0,4648000.0,4646700.0,200,100,5775,300,100
20200226,93848000,4657300.0,4658700.0,4659800.0,4659900.0,4660000.0,100,100,200,100,200,4650000.0,4648000.0,4646700.0,4644500.0,4643200.0,5875,300,100,100,300
20200226,93851000,4659800.0,4659900.0,4660000.0,4661100.0,4668800.0,200,100,200,100,200,4657300.0,4651000.0,4650000.0,4648000.0,4647300.0,700,300,6475,300,200
20200226,93854000,4659900.0,4660000.0,4661100.0,4663200.0,4668800.0,100,200,100,200,200,4657300.0,4651000.0,4650000.0,4649600.0,4648000.0,100,100,6275,100,300
20200226,93857000,4657300.0,4659900.0,4660000.0,4661100.0,4663200.0,100,100,200,100,200,4650100.0,4650000.0,4649600.0,4648000.0,4647300.0,100,5975,100,300,200
20200226,93900000,4659900.0,4660000.0,4661100.0,4663200.0,4668800.0,100,200,100,200,200,4651100.0,4650100.0,4650000.0,4649600.0,4648000.0,100,200,6475,100,300
20200226,93903000,4659900.0,4660000.0,4661100.0,4663200.0,4668800.0,100,200,100,200,300,4651800.0,4650100.0,4650000.0,4649600.0,4648000.0,100,200,6475,100,300
20200226,93906000,4659900.0,4660000.0,4661100.0,4663200.0,4668800.0,100,200,100,200,300,4657300.0,4651800.0,4650200.0,4650100.0,4650000.0,600,200,200,100,6675
20200226,93909000,4660000.0,4663200.0,4668800.0,4676000.0,4678700.0,200,200,300,400,100,4657300.0,4651800.0,4651000.0,4650200.0,4650100.0,500,200,100,200,100
20200226,93912000,4660000.0,4663200.0,4663900.0,4668800.0,4676000.0,100,200,100,300,400,4657300.0,4653000.0,4651000.0,4650300.0,4650200.0,294,100,100,100,300
20200226,93915000,4663200.0,4663900.0,4668800.0,4676000.0,4678700.0,200,100,300,400,100,4660100.0,4660000.0,4659900.0,4657400.0,4657300.0,100,100,100,100,294
20200226,93918000,4660100.0,4663200.0,4663900.0,4668800.0,4676000.0,100,100,100,200,400,4660000.0,4657300.0,4653000.0,4651800.0,4651000.0,100,94,100,400,100
20200226,93921000,4660100.0,4661300.0,4663200.0,4663900.0,4668800.0,200,100,100,100,200,4653000.0,4651800.0,4651200.0,4651000.0,4650300.0,94,400,100,100,100
20200226,93924000,4661300.0,4663200.0,4663900.0,4668800.0,4676000.0,100,100,100,200,400,4660000.0,4653000.0,4651800.0,4651400.0,4651200.0,200,194,400,100,100
20200226,93927000,4661300.0,4663200.0,4663900.0,4665500.0,4668800.0,100,100,100,100,200,4653000.0,4651800.0,4651400.0,4651200.0,4651000.0,94,400,100,100,100
20200226,93930000,4653000.0,4661300.0,4663000.0,4663200.0,4663900.0,100,200,100,100,100,4651800.0,4651400.0,4651200.0,4651000.0,4650300.0,394,100,100,100,100
20200226,93933000,4661300.0,4663000.0,4663200.0,4663900.0,4665500.0,300,100,100,100,100,4653000.0,4651800.0,4651400.0,4651200.0,4651000.0,300,194,100,100,100
20200226,93936000,4676000.0,4679600.0,4679700.0,4679900.0,4680000.0,100,1893,1200,100,900,4651800.0,4651400.0,4651200.0,4651000.0,4650300.0,94,100,100,100,100
20200226,93939000,4675900.0,4676000.0,4679700.0,4679900.0,4680000.0,200,100,1200,100,900,4654500.0,4653500.0,4652700.0,4651800.0,4651400.0,100,100,100,100,100
20200226,93942000,4675500.0,4675600.0,4675700.0,4676000.0,4679700.0,300,100,300,300,1200,4652000.0,4651800.0,4651400.0,4651000.0,4650300.0,52,300,100,94,200
20200226,93945000,4679900.0,4680000.0,4682100.0,4685800.0,4688800.0,100,900,200,100,200,4679700.0,4652200.0,4652000.0,4651800.0,4651400.0,2997,200,152,400,100
20200226,93948000,4679600.0,4679700.0,4679800.0,4679900.0,4680000.0,2093,403,900,200,900,4653000.0,4652000.0,4651900.0,4651800.0,4651400.0,100,300,100,352,100
20200226,93951000,4670000.0,4679700.0,4679800.0,4679900.0,4680000.0,200,400,900,200,900,4655400.0,4653900.0,4653100.0,4653000.0,4652000.0,100,100,300,100,100
20200226,93954000,4670000.0,4679500.0,4679700.0,4679800.0,4679900.0,200,100,800,900,200,4660000.0,4655400.0,4655000.0,4653900.0,4653400.0,100,100,200,100,100
20200226,93957000,4679400.0,4679500.0,4679700.0,4679800.0,4679900.0,200,100,800,900,100,4670000.0,4660900.0,4657800.0,4655400.0,4654000.0,500,100,100,400,100
20200226,94000000,4670000.0,4679300.0,4679500.0,4679600.0,4679700.0,100,100,100,100,1200,4655500.0,4655400.0,4654000.0,4653100.0,4653000.0,200,300,100,300,1100
20200226,94003000,4669900.0,4670000.0,4678800.0,4679000.0,4679300.0,100,300,200,800,100,4656400.0,4655500.0,4655400.0,4654000.0,4653100.0,100,100,300,100,300
20200226,94006000,4669800.0,4669900.0,4670000.0,4678800.0,4679000.0,100,100,600,200,800,4656100.0,4655500.0,4655400.0,4655000.0,4654000.0,100,100,300,100,100
20200226,94009000,4656100.0,4656300.0,4669800.0,4669900.0,4670000.0,200,100,500,100,500,4655500.0,4655000.0,4654100.0,4654000.0,4653100.0,100,100,100,100,300
20200226,94012000,4654100.0,4655500.0,4656100.0,4656300.0,4669800.0,100,1700,100,100,100,4652000.0,4651800.0,4651700.0,4651400.0,4651000.0,400,452,200,100,294
20200226,94015000,4652000.0,4654000.0,4654100.0,4655500.0,4656300.0,1848,100,200,500,100,4651700.0,4651400.0,4651000.0,4650300.0,4650200.0,100,100,294,200,300
20200226,94018000,4651000.0,4651700.0,4651900.0,4652000.0,4654100.0,406,2000,600,900,200,4650300.0,4650200.0,4650100.0,4650000.0,4649900.0,200,300,400,12675,200
20200226,94021000,4650200.0,4650300.0,4651000.0,4651700.0,4651900.0,100,900,406,300,600,4650100.0,4650000.0,4649900.0,4649600.0,4648000.0,400,12675,200,100,400
20200226,94024000,4650100.0,4650300.0,4651000.0,4651700.0,4651900.0,2200,300,406,300,700,4650000.0,4649900.0,4649600.0,4648000.0,4647300.0,6175,200,100,400,200
20200226,94027000,4650100.0,4650300.0,4651000.0,4651700.0,4651900.0,200,200,406,400,700,4650000.0,4649900.0,4649600.0,4648000.0,4647300.0,3075,200,100,400,200
20200226,94030000,4650000.0,4650100.0,4650300.0,4651000.0,4651700.0,1325,100,200,406,400,4649700.0,4649600.0,4648000.0,4647300.0,4647000.0,100,100,400,200,200
20200226,94033000,4649700.0,4649900.0,4650000.0,4650100.0,4650300.0,706,600,1525,100,200,4648000.0,4647300.0,4647000.0,4646900.0,4646700.0,300,200,200,200,100
20200226,94036000,4648000.0,4649400.0,4649700.0,4649900.0,4650000.0,700,200,800,600,1525,4647000.0,4646900.0,4646700.0,4645000.0,4644500.0,300,200,100,200,100
20200226,94039000,4647000.0,4647900.0,4648000.0,4649400.0,4649700.0,400,100,700,200,600,4645000.0,4644500.0,4643600.0,4643200.0,4643000.0,100,100,100,200,1000
20200226,94042000,4645000.0,4646900.0,4647000.0,4647900.0,4648000.0,400,100,100,100,700,4644500.0,4644400.0,4643600.0,4643200.0,4643000.0,100,100,100,200,1000
20200226,94045000,4645000.0,4649400.0,4649700.0,4649900.0,4650000.0,200,200,600,100,3425,4644700.0,4644600.0,4644400.0,4643600.0,4643200.0,100,400,100,100,200
20200226,94048000,4644700.0,4645000.0,4649400.0,4649700.0,4649900.0,400,100,200,600,100,4644600.0,4644400.0,4643600.0,4643200.0,4643000.0,300,100,100,200,1000
20200226,94051000,4644700.0,4645000.0,4648300.0,4649400.0,4649700.0,300,100,100,200,600,4643200.0,4643000.0,4642600.0,4642300.0,4642200.0,100,1000,100,100,100
20200226,94054000,4644500.0,4644600.0,4644700.0,4645000.0,4648300.0,100,200,100,100,100,4643000.0,4642600.0,4642300.0,4642200.0,4642100.0,1000,100,100,100,1000
20200226,94057000,4648300.0,4649200.0,4649700.0,4649900.0,4650000.0,100,100,600,100,3425,4645000.0,4643700.0,4643000.0,4642600.0,4642300.0,600,100,100,100,100
20200226,94100000,4648300.0,4649700.0,4649900.0,4650000.0,4650100.0,400,600,100,3325,200,4645000.0,4644700.0,4643700.0,4643100.0,4643000.0,400,200,100,100,100
20200226,94103000,4648300.0,4649700.0,4649900.0,4650000.0,4650100.0,400,600,100,3325,200,4645000.0,4644700.0,4643100.0,4643000.0,4642600.0,100,200,100,100,100
20200226,94106000,4649700.0,4649900.0,4650000.0,4650100.0,4651700.0,600,100,3325,200,100,4644700.0,4643100.0,4643000.0,4642600.0,4642200.0,100,100,200,100,100
20200226,94109000,4643000.0,4644700.0,4645000.0,4649700.0,4649900.0,1500,100,3400,600,100,4642200.0,4642100.0,4642000.0,4641900.0,4641800.0,100,1000,900,600,300
20200226,94112000,4643000.0,4644600.0,4645000.0,4649700.0,4650000.0,1400,100,3800,500,3325,4642100.0,4642000.0,4641900.0,4641800.0,4641700.0,1000,1100,600,300,100
20200226,94115000,4643000.0,4644600.0,4645000.0,4649700.0,4650000.0,600,100,3800,600,4125,4642100.0,4642000.0,4641900.0,4641800.0,4641700.0,500,1100,600,300,100
20200226,94118000,4644700.0,4645000.0,4649700.0,4650000.0,4650100.0,100,3500,600,4125,200,4643000.0,4642800.0,4642100.0,4642000.0,4641900.0,100,100,100,1100,600
20200226,94121000,4644700.0,4645000.0,4649700.0,4650000.0,4650100.0,100,3500,600,4025,200,4642100.0,4641100.0,4641000.0,4640200.0,4640100.0,100,300,500,400,2600
20200226,94124000,4644700.0,4645000.0,4649700.0,4650000.0,4650100.0,100,3500,600,4025,200,4641100.0,4641000.0,4640200.0,4640100.0,4640000.0,300,500,400,2600,7300
20200226,94127000,4645000.0,4649700.0,4650000.0,4650100.0,4651700.0,2700,600,4025,200,100,4641100.0,4641000.0,4640200.0,4640100.0,4640000.0,100,500,400,2600,7400
20200226,94130000,4640200.0,4645000.0,4649700.0,4650000.0,4650100.0,100,2700,600,4025,300,4639900.0,4638800.0,4638000.0,4636300.0,4636000.0,100,100,600,300,200
20200226,94133000,4642700.0,4645000.0,4648000.0,4649700.0,4650000.0,100,2700,200,600,4025,4640000.0,4638800.0,4638000.0,4636300.0,4636000.0,100,100,600,300,200
20200226,94136000,4639900.0,4640000.0,4641100.0,4642700.0,4645000.0,500,100,100,100,2700,4638800.0,4638000.0,4636300.0,4636000.0,4635800.0,100,600,300,200,200
20200226,94139000,4640000.0,4641100.0,4642700.0,4645000.0,4648000.0,12800,100,100,2700,200,4638800.0,4638000.0,4636300.0,4636000.0,4635800.0,200,600,300,200,200
20200226,94142000,4639900.0,4640000.0,4641100.0,4645000.0,4648000.0,100,12800,100,2800,200,4638800.0,4638000.0,4636300.0,4636000.0,4635800.0,100,600,300,200,200
20200226,94145000,4638800.0,4639800.0,4639900.0,4640000.0,4641100.0,900,100,100,12800,100,4638000.0,4636300.0,4636000.0,4635800.0,4635500.0,600,300,200,300,200
20200226,94148000,4638700.0,4638800.0,4639900.0,4640000.0,4641100.0,200,500,100,12800,100,4636300.0,4636000.0,4635800.0,4635500.0,4635400.0,300,200,300,200,300
20200226,94151000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,200,200,500,100,12800,4635400.0,4635100.0,4635000.0,4634200.0,4634000.0,100,100,1000,200,100
20200226,94154000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,200,200,500,100,12800,4635600.0,4635400.0,4635100.0,4635000.0,4634200.0,100,200,100,1000,200
20200226,94157000,4635400.0,4637900.0,4638000.0,4638700.0,4638800.0,100,100,400,200,400,4635000.0,4634200.0,4634000.0,4633800.0,4632600.0,400,200,100,100,100
20200226,94200000,4634200.0,4637800.0,4637900.0,4638000.0,4638700.0,300,100,100,500,200,4632600.0,4632000.0,4631800.0,4631700.0,4631100.0,100,200,400,100,200
20200226,94203000,4634200.0,4635000.0,4635400.0,4635900.0,4637800.0,100,400,100,1000,100,4632000.0,4631800.0,4631700.0,4631100.0,4631000.0,100,400,100,200,200
20200226,94206000,4635900.0,4637800.0,4638000.0,4638700.0,4638800.0,1000,100,900,200,300,4631800.0,4631700.0,4631100.0,4631000.0,4630600.0,400,100,200,200,100
20200226,94209000,4635900.0,4637800.0,4638000.0,4638700.0,4638800.0,1000,100,900,200,100,4634200.0,4631800.0,4631700.0,4631100.0,4631000.0,400,600,100,200,200
20200226,94212000,4637800.0,4638000.0,4638700.0,4638800.0,4639900.0,100,900,200,100,1100,4635900.0,4632100.0,4631800.0,4631700.0,4631100.0,3800,100,500,100,200
20200226,94215000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,800,200,100,1100,12600,4635900.0,4631800.0,4631700.0,4631100.0,4631000.0,3800,500,100,200,200
20200226,94218000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,800,200,100,1100,12500,4635900.0,4633000.0,4632700.0,4632000.0,4631900.0,2375,100,100,100,100
20200226,94221000,4638000.0,4638700.0,4639900.0,4640000.0,4645000.0,700,200,1100,12500,500,4636300.0,4636000.0,4635900.0,4633000.0,4632700.0,300,400,2175,100,100
20200226,94224000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,800,200,100,1100,12500,4635900.0,4633700.0,4633000.0,4632700.0,4632000.0,1875,100,100,100,600
20200226,94227000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,400,200,100,100,12500,4635900.0,4633700.0,4633000.0,4632700.0,4632000.0,1075,100,100,100,700
20200226,94230000,4636300.0,4638000.0,4638700.0,4638800.0,4639900.0,100,325,200,100,100,4636000.0,4635600.0,4633000.0,4632700.0,4632000.0,300,200,100,100,700
20200226,94233000,4636000.0,4638000.0,4638700.0,4638800.0,4639900.0,100,325,200,100,100,4635900.0,4635600.0,4633000.0,4632700.0,4632000.0,100,200,1100,100,800
20200226,94236000,4636300.0,4638000.0,4638700.0,4638800.0,4639900.0,600,325,200,100,100,4635900.0,4635600.0,4635000.0,4633000.0,4632700.0,100,200,100,1100,100
20200226,94239000,4636300.0,4638000.0,4638700.0,4638800.0,4639900.0,500,325,200,100,100,4630000.0,4629000.0,4628800.0,4628000.0,4626000.0,5600,100,300,100,100
20200226,94242000,4638000.0,4638700.0,4638800.0,4639900.0,4640000.0,325,200,100,100,12500,4636300.0,4635900.0,4634800.0,4633800.0,4630000.0,200,300,100,100,5600
20200226,94245000,4636000.0,4636300.0,4638000.0,4638700.0,4638800.0,3600,200,325,200,100,4635900.0,4634800.0,4633800.0,4633100.0,4633000.0,200,100,100,500,100
20200226,94248000,4635900.0,4636000.0,4636300.0,4638000.0,4638700.0,100,3600,400,100,200,4633800.0,4633000.0,4632800.0,4630200.0,4630100.0,100,200,100,100,100
20200226,94251000,4635900.0,4636000.0,4636300.0,4638000.0,4638700.0,200,3800,200,100,200,4632800.0,4630200.0,4630100.0,4630000.0,4629000.0,100,200,100,6100,100
20200226,94254000,4633800.0,4635900.0,4636000.0,4636300.0,4638000.0,100,100,3800,100,100,4632300.0,4630200.0,4630100.0,4630000.0,4629000.0,100,200,700,6100,100
20200226,94257000,4635700.0,4636000.0,4636300.0,4638000.0,4638700.0,500,3800,100,100,200,4633000.0,4630100.0,4630000.0,4629000.0,4628800.0,900,800,6100,100,300
20200226,94300000,4635700.0,4636000.0,4636300.0,4638000.0,4638700.0,400,3800,100,100,200,4633000.0,4630800.0,4630300.0,4630100.0,4630000.0,400,100,200,900,6100
20200226,94303000,4632000.0,4633000.0,4635700.0,4636000.0,4636300.0,300,100,400,3800,100,4630300.0,4630200.0,4630100.0,4630000.0,4629000.0,200,100,900,6100,200
20200226,94306000,4632000.0,4633000.0,4635700.0,4635800.0,4636000.0,100,600,400,300,3800,4630200.0,4630100.0,4630000.0,4629000.0,4628800.0,100,900,6100,100,300
20200226,94309000,4632800.0,4633000.0,4635700.0,4635800.0,4636000.0,100,600,400,300,3800,4630500.0,4630100.0,4630000.0,4629000.0,4628800.0,100,200,6100,100,400
20200226,94312000,4630300.0,4632000.0,4632800.0,4633000.0,4635700.0,600,100,100,700,400,4630200.0,4630100.0,4630000.0,4629000.0,4628800.0,100,100,6200,100,400
20200226,94315000,4630400.0,4632000.0,4632800.0,4633000.0,4635700.0,100,100,200,700,400,4630100.0,4630000.0,4629000.0,4628800.0,4628000.0,100,4700,100,400,100
20200226,94318000,4632800.0,4633000.0,4635700.0,4635800.0,4636000.0,200,700,400,300,3600,4632000.0,4630100.0,4630000.0,4629000.0,4628800.0,400,200,4800,100,400
20200226,94321000,4630200.0,4632000.0,4632800.0,4633000.0,4635400.0,2000,400,100,700,300,4630000.0,4629000.0,4628800.0,4628000.0,4626000.0,4400,100,400,100,100
20200226,94324000,4630100.0,4630200.0,4632000.0,4632800.0,4633000.0,100,2000,700,100,700,4630000.0,4629000.0,4628800.0,4628000.0,4626000.0,4000,100,400,100,100
20200226,94327000,4630200.0,4632000.0,4632800.0,4633000.0,4635400.0,2000,700,100,700,300,4630100.0,4630000.0,4629900.0,4629000.0,4628800.0,500,1675,100,100,400
20200226,94330000,4630100.0,4630200.0,4632000.0,4632800.0,4633000.0,325,1900,600,100,700,4629000.0,4628800.0,4626000.0,4625500.0,4625200.0,100,400,100,200,200
20200226,94333000,4630200.0,4632000.0,4632800.0,4633000.0,4635400.0,1800,400,100,700,300,4630100.0,4630000.0,4629000.0,4628800.0,4626000.0,475,100,100,400,100
20200226,94336000,4630200.0,4630500.0,4632000.0,4632800.0,4633000.0,1600,300,400,100,200,4630100.0,4630000.0,4629000.0,4628800.0,4628600.0,100,75,200,400,100
20200226,94339000,4630000.0,4630100.0,4630200.0,4630500.0,4632000.0,125,300,1400,300,500,4629000.0,4628800.0,4628600.0,4628000.0,4626000.0,200,500,100,200,100
20200226,94342000,4630100.0,4630200.0,4630500.0,4632000.0,4632800.0,500,1400,300,500,100,4630000.0,4629000.0,4628800.0,4628600.0,4628000.0,1475,100,500,100,200
20200226,94345000,4630100.0,4630200.0,4630500.0,4632000.0,4632800.0,200,1400,300,500,100,4630000.0,4629000.0,4628800.0,4628600.0,4628000.0,1075,100,500,100,200
20200226,94348000,4632000.0,4632800.0,4633000.0,4635400.0,4635700.0,500,100,200,300,400,4630200.0,4630000.0,4629000.0,4628800.0,4628600.0,200,675,100,500,100
20200226,94351000,4635400.0,4635700.0,4636000.0,4638700.0,4640000.0,300,400,3600,200,12500,4633000.0,4632000.0,4630300.0,4630200.0,4630100.0,200,100,300,1200,100
20200226,94354000,4635700.0,4636000.0,4638700.0,4640000.0,4648800.0,400,3600,200,12500,100,4630200.0,4630100.0,4630000.0,4629000.0,4628800.0,1300,400,875,100,500
20200226,94357000,4634700.0,4636000.0,4638700.0,4640000.0,4648800.0,200,3600,200,12500,100,4631100.0,4630200.0,4630100.0,4630000.0,4629000.0,500,1300,500,875,100
